Year,Zip_Code,county,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2017,94555,Alameda,All Ages,79,20.9
2017,94556,Contra Costa,All Ages,24,16.8
2017,94558,Napa,All Ages,257,39.2
2017,94559,Napa,All Ages,92,33.5
2017,94560,Alameda,All Ages,218,47.5
2017,94561,Contra Costa,All Ages,274,64.6
2017,94563,Contra Costa,All Ages,22,15.5
2017,94564,Contra Costa,All Ages,90,48.5
2017,94565,Contra Costa,All Ages,1130,118.8
2017,94566,Alameda,All Ages,99,22.9
2017,94568,Alameda,All Ages,176,29.7
2017,94571,Solano,All Ages,61,98.2
2017,94572,Contra Costa,All Ages,74,84.8
2017,94574,Napa,All Ages,21,29.4
2017,94577,Alameda,All Ages,277,59
2017,94578,Alameda,All Ages,335,79.7
2017,94579,Alameda,All Ages,96,50.4
2017,94580,Alameda,All Ages,179,59.9
2017,94582,Contra Costa,All Ages,90,20.4
2017,94583,Contra Costa,All Ages,85,24.3
2017,94585,Solano,All Ages,285,94.4
2017,94587,Alameda,All Ages,320,43.2
2017,94588,Alameda,All Ages,73,24.2
2017,94589,Solano,All Ages,444,146.5
2017,94590,Solano,All Ages,560,153.3
2017,94591,Solano,All Ages,403,75.7
2017,94595,Contra Costa,All Ages,28,14.8
2017,94596,Contra Costa,All Ages,43,19.4
2017,94597,Contra Costa,All Ages,58,29.4
2017,94598,Contra Costa,All Ages,60,24.9
2017,94601,Alameda,All Ages,520,94.3
2017,94602,Alameda,All Ages,164,52.4
2017,94603,Alameda,All Ages,649,184.4
2017,94605,Alameda,All Ages,619,150.2
2017,94606,Alameda,All Ages,239,67.4
2017,94607,Alameda,All Ages,298,111.9
2017,94608,Alameda,All Ages,260,94.4
2017,94609,Alameda,All Ages,142,78.4
2017,94610,Alameda,All Ages,100,35.3
2017,94611,Alameda,All Ages,113,33.1
2017,94612,Alameda,All Ages,145,93.2
2017,94618,Alameda,All Ages,29,19.3
2017,94619,Alameda,All Ages,147,66
2017,94621,Alameda,All Ages,495,142.4
2017,94702,Alameda,All Ages,111,73.9
2017,94703,Alameda,All Ages,97,59.3
2017,94704,Alameda,All Ages,34,58.9
2017,94705,Alameda,All Ages,34,31.5
2017,94706,Alameda,All Ages,40,20.5
2017,94707,Alameda,All Ages,12,11.7
2017,94708,Alameda,All Ages,19,21.5
2017,94709,Alameda,All Ages,21,40.2
2017,94710,Alameda,All Ages,44,61.3
2017,94801,Contra Costa,All Ages,419,126
2017,94803,Contra Costa,All Ages,112,49.8
2017,94804,Contra Costa,All Ages,516,125.7
2017,94805,Contra Costa,All Ages,105,74.5
2017,94806,Contra Costa,All Ages,476,76.8
2017,94901,Marin,All Ages,119,29.9
2017,94903,Marin,All Ages,58,21.9
2017,94920,Marin,All Ages,22,23.8
2017,94925,Marin,All Ages,15,17.6
2017,94928,Sonoma,All Ages,179,41.1
2017,94930,Marin,All Ages,21,25.6
2017,94931,Sonoma,All Ages,42,50.4
2017,94941,Marin,All Ages,38,11.9
2017,94945,Marin,All Ages,58,36.1
2017,94947,Marin,All Ages,75,29.3
2017,94949,Marin,All Ages,58,37.3
2017,94952,Sonoma,All Ages,124,41.3
2017,94954,Sonoma,All Ages,132,34.4
2017,94960,Marin,All Ages,21,13.5
2017,94965,Marin,All Ages,26,34.6
2017,95003,Santa Cruz,All Ages,41,19.6
2017,95006,Santa Cruz,All Ages,20,26.8
2017,95008,Santa Clara,All Ages,104,22
2017,95010,Santa Cruz,All Ages,20,21.1
2017,95012,Monterey,All Ages,57,47.6
2017,95014,Santa Clara,All Ages,61,10
2017,95018,Santa Cruz,All Ages,17,23.6
2017,95019,Santa Cruz,All Ages,34,29
2017,95020,Santa Clara,All Ages,280,42.5
2017,95023,San Benito,All Ages,303,58.8
2017,95030,Santa Clara,All Ages,17,15.1
2017,95032,Santa Clara,All Ages,46,18.3
2017,95033,Santa Cruz,All Ages,22,19.3
2017,95035,Santa Clara,All Ages,160,21.4
2017,95037,Santa Clara,All Ages,155,29.1
2017,95045,San Benito,All Ages,18,45.8
2017,95046,Santa Clara,All Ages,42,67.3
2017,95050,Santa Clara,All Ages,110,28
2017,95051,Santa Clara,All Ages,127,21.7
2017,95054,Santa Clara,All Ages,50,24.2
2017,95060,Santa Cruz,All Ages,91,19.1
2017,95062,Santa Cruz,All Ages,91,27.3
2017,95065,Santa Cruz,All Ages,15,21.9
2017,95066,Santa Cruz,All Ages,32,25.5
2017,95070,Santa Clara,All Ages,23,6.9
2017,95073,Santa Cruz,All Ages,17,17.5
2017,95076,Santa Cruz,All Ages,335,38.5
2017,95110,Santa Clara,All Ages,94,44.8
2017,95111,Santa Clara,All Ages,297,47.5
2017,95112,Santa Clara,All Ages,258,44.2
2017,95113,Santa Clara,All Ages,95,669.3
2017,95116,Santa Clara,All Ages,393,69.6
2017,95117,Santa Clara,All Ages,109,34.9
2017,95118,Santa Clara,All Ages,105,32
2017,95119,Santa Clara,All Ages,39,38.7
2017,95120,Santa Clara,All Ages,44,13.6
2017,95121,Santa Clara,All Ages,145,34.9
2017,95122,Santa Clara,All Ages,370,60.8
2017,95123,Santa Clara,All Ages,254,37.4
2017,95124,Santa Clara,All Ages,100,20.1
2017,95125,Santa Clara,All Ages,163,30.1
2017,95126,Santa Clara,All Ages,109,31.6
2017,95127,Santa Clara,All Ages,306,47.9
2017,95128,Santa Clara,All Ages,102,26.7
2017,95129,Santa Clara,All Ages,54,13.6
2017,95130,Santa Clara,All Ages,46,30.3
2017,95131,Santa Clara,All Ages,84,24.4
2017,95132,Santa Clara,All Ages,85,19.9
2017,95133,Santa Clara,All Ages,108,36.4
2017,95134,Santa Clara,All Ages,42,17.7
2017,95135,Santa Clara,All Ages,42,17.5
2017,95136,Santa Clara,All Ages,186,40
2017,95138,Santa Clara,All Ages,55,30.2
2017,95139,Santa Clara,All Ages,32,44.8
2017,95148,Santa Clara,All Ages,123,25.7
2017,95202,San Joaquin,All Ages,165,255.7
2017,95203,San Joaquin,All Ages,249,145.2
2017,95204,San Joaquin,All Ages,215,75.3
2017,95205,San Joaquin,All Ages,383,91.5
2017,95206,San Joaquin,All Ages,608,88
2017,95207,San Joaquin,All Ages,423,88.5
2017,95209,San Joaquin,All Ages,222,52.4
2017,95210,San Joaquin,All Ages,293,71.9
2017,95212,San Joaquin,All Ages,116,38.9
2017,95215,San Joaquin,All Ages,135,56.4
2017,95219,San Joaquin,All Ages,102,36.7
2017,95220,San Joaquin,All Ages,26,35.2
2017,95228,Calaveras,All Ages,16,60.9
2017,95231,San Joaquin,All Ages,38,85.8
2017,95236,San Joaquin,All Ages,13,29
2017,95237,San Joaquin,All Ages,15,54.7
2017,95240,San Joaquin,All Ages,283,58.3
2017,95242,San Joaquin,All Ages,85,32.5
2017,95246,Calaveras,All Ages,14,83.3
2017,95249,Calaveras,All Ages,42,167.5
2017,95252,Calaveras,All Ages,61,47.4
2017,95255,Calaveras,All Ages,16,90.9
2017,95258,San Joaquin,All Ages,26,82.4
2017,95301,Merced,All Ages,199,49.4
2017,95304,San Joaquin,All Ages,45,29.1
2017,95307,Stanislaus,All Ages,199,43.6
2017,95315,Merced,All Ages,72,49.8
2017,95316,Stanislaus,All Ages,30,50.4
2017,95320,San Joaquin,All Ages,46,35
2017,95322,Merced,All Ages,74,76.5
2017,95324,Merced,All Ages,24,33
2017,95326,Stanislaus,All Ages,31,29.2
2017,95327,Tuolumne,All Ages,40,44.8
2017,95328,Stanislaus,All Ages,25,55.1
2017,95329,Stanislaus,All Ages,12,51.9
2017,95330,San Joaquin,All Ages,168,71.9
2017,95333,Merced,All Ages,12,32.3
2017,95334,Merced,All Ages,78,48.1
2017,95336,San Joaquin,All Ages,361,79.5
2017,95337,San Joaquin,All Ages,250,65.9
2017,95338,Mariposa,All Ages,52,67.2
2017,95340,Merced,All Ages,344,94.4
2017,95341,Merced,All Ages,278,77.5
2017,95348,Merced,All Ages,246,74.7
2017,95350,Stanislaus,All Ages,354,71.5
2017,95351,Stanislaus,All Ages,449,92.5
2017,95354,Stanislaus,All Ages,220,87.8
2017,95355,Stanislaus,All Ages,337,58.8
2017,95356,Stanislaus,All Ages,132,39.8
2017,95357,Stanislaus,All Ages,57,40.8
2017,95358,Stanislaus,All Ages,199,61.6
2017,95360,Stanislaus,All Ages,39,30.9
2017,95361,Stanislaus,All Ages,174,53.6
2017,95363,Stanislaus,All Ages,121,44.4
2017,95365,Merced,All Ages,39,89.7
2017,95366,San Joaquin,All Ages,57,33.6
2017,95367,Stanislaus,All Ages,126,51.4
2017,95368,Stanislaus,All Ages,72,49
2017,95370,Tuolumne,All Ages,123,56.3
2017,95372,Tuolumne,All Ages,17,82.5
2017,95376,San Joaquin,All Ages,327,60.5
2017,95377,San Joaquin,All Ages,118,37.6
2017,95379,Tuolumne,All Ages,16,38.8
2017,95380,Stanislaus,All Ages,274,63.3
2017,95382,Stanislaus,All Ages,110,29.2
2017,95383,Tuolumne,All Ages,17,53.2
2017,95386,Stanislaus,All Ages,49,50.1
2017,95388,Merced,All Ages,113,77.1
2017,95391,San Joaquin,All Ages,61,35.5
2017,95401,Sonoma,All Ages,160,43.2
2017,95403,Sonoma,All Ages,253,53.5
2017,95404,Sonoma,All Ages,151,36
2017,95405,Sonoma,All Ages,87,40.4
2017,95407,Sonoma,All Ages,272,68.3
2017,95409,Sonoma,All Ages,93,38.6
2017,95422,Lake,All Ages,197,108.9
2017,95423,Lake,All Ages,35,112.1
2017,95425,Sonoma,All Ages,27,23
2017,95428,Mendocino,All Ages,14,55.4
2017,95436,Sonoma,All Ages,16,38
2017,95437,Mendocino,All Ages,71,54.1
2017,95446,Sonoma,All Ages,28,58.9
2017,95448,Sonoma,All Ages,51,32
2017,95449,Mendocino,All Ages,25,192.8
2017,95451,Lake,All Ages,50,56.1
2017,95453,Lake,All Ages,64,65.7
2017,95454,Mendocino,All Ages,17,92.6
2017,95457,Lake,All Ages,36,115
2017,95458,Lake,All Ages,23,78.9
2017,95464,Lake,All Ages,18,89.6
2017,95467,Lake,All Ages,23,55
2017,95470,Mendocino,All Ages,23,41.7
2017,95472,Sonoma,All Ages,65,24.4
2017,95476,Sonoma,All Ages,80,23.9
2017,95482,Mendocino,All Ages,229,76.8
2017,95485,Lake,All Ages,14,56.9
2017,95490,Mendocino,All Ages,140,106.7
2017,95492,Sonoma,All Ages,85,28.9
2017,95501,Humboldt,All Ages,176,74.2
2017,95503,Humboldt,All Ages,124,56
2017,95519,Humboldt,All Ages,74,44
2017,95521,Humboldt,All Ages,129,56.5
2017,95524,Humboldt,All Ages,12,83.7
2017,95531,Del Norte,All Ages,134,61.6
2017,95540,Humboldt,All Ages,114,91.3
2017,95542,Humboldt,All Ages,24,79.4
2017,95551,Humboldt,All Ages,13,79.2
2017,95560,Humboldt,All Ages,21,164.3
2017,95562,Humboldt,All Ages,24,74.8
2017,95570,Humboldt,All Ages,16,78.9
2017,95602,Placer,All Ages,85,67.2
2017,95603,Placer,All Ages,124,53.4
2017,95605,Yolo,All Ages,111,74.3
2017,95608,Sacramento,All Ages,340,62.9
2017,95610,Sacramento,All Ages,260,57.3
2017,95614,El Dorado,All Ages,13,44.1
2017,95616,Yolo,All Ages,99,26.5
2017,95618,Yolo,All Ages,74,29
2017,95619,El Dorado,All Ages,31,80.3
2017,95620,Solano,All Ages,105,46.9
2017,95621,Sacramento,All Ages,224,53.8
2017,95624,Sacramento,All Ages,213,32.6
2017,95626,Sacramento,All Ages,31,48.9
2017,95627,Yolo,All Ages,32,75.5
2017,95628,Sacramento,All Ages,145,39.6
2017,95630,Sacramento,All Ages,184,24
2017,95631,Placer,All Ages,17,32.7
2017,95632,Sacramento,All Ages,125,40.9
2017,95640,Amador,All Ages,49,51.1
2017,95642,Amador,All Ages,46,75.4
2017,95648,Placer,All Ages,133,26.8
2017,95650,Placer,All Ages,28,22.9
2017,95655,Sacramento,All Ages,17,31.9
2017,95658,Placer,All Ages,15,28.8
2017,95660,Sacramento,All Ages,360,106.6
2017,95661,Placer,All Ages,126,42.4
2017,95662,Sacramento,All Ages,140,43.3
2017,95665,Amador,All Ages,21,64.1
2017,95666,Amador,All Ages,27,70.3
2017,95667,El Dorado,All Ages,152,48.4
2017,95670,Sacramento,All Ages,335,62.8
2017,95672,El Dorado,All Ages,15,31.8
2017,95673,Sacramento,All Ages,116,74.9
2017,95677,Placer,All Ages,94,42.8
2017,95678,Placer,All Ages,164,38
2017,95682,El Dorado,All Ages,113,42.2
2017,95684,El Dorado,All Ages,14,49.6
2017,95685,Amador,All Ages,16,41.4
2017,95687,Solano,All Ages,462,70.6
2017,95688,Solano,All Ages,292,80.9
2017,95691,Yolo,All Ages,224,60
2017,95692,Yuba,All Ages,17,36.6
2017,95693,Sacramento,All Ages,22,29.8
2017,95694,Yolo,All Ages,51,57.5
2017,95695,Yolo,All Ages,163,40.8
2017,95709,El Dorado,All Ages,20,50.2
2017,95713,Placer,All Ages,20,22.6
2017,95726,El Dorado,All Ages,43,52.2
2017,95742,Sacramento,All Ages,32,29
2017,95746,Placer,All Ages,54,32.3
2017,95747,Placer,All Ages,180,28.7
2017,95757,Sacramento,All Ages,167,35
2017,95758,Sacramento,All Ages,281,44.8
2017,95762,El Dorado,All Ages,79,21.6
2017,95765,Placer,All Ages,86,23
2017,95776,Yolo,All Ages,98,41.8
2017,95811,Sacramento,All Ages,80,99.6
2017,95814,Sacramento,All Ages,70,83.9
2017,95815,Sacramento,All Ages,384,151.6
2017,95816,Sacramento,All Ages,84,58.2
2017,95817,Sacramento,All Ages,137,96.6
2017,95818,Sacramento,All Ages,132,69.5
2017,95819,Sacramento,All Ages,35,21.4
2017,95820,Sacramento,All Ages,347,91.4
2017,95821,Sacramento,All Ages,376,122
2017,95822,Sacramento,All Ages,371,85.6
2017,95823,Sacramento,All Ages,947,119.1
2017,95824,Sacramento,All Ages,339,102.8
2017,95825,Sacramento,All Ages,391,133.3
2017,95826,Sacramento,All Ages,255,72.6
2017,95827,Sacramento,All Ages,131,62.7
2017,95828,Sacramento,All Ages,494,82.4
2017,95829,Sacramento,All Ages,120,42.2
2017,95831,Sacramento,All Ages,144,39.8
2017,95832,Sacramento,All Ages,112,85.3
2017,95833,Sacramento,All Ages,304,73.4
2017,95834,Sacramento,All Ages,215,75.1
2017,95835,Sacramento,All Ages,179,49.4
2017,95838,Sacramento,All Ages,485,120.8
2017,95841,Sacramento,All Ages,189,91.2
2017,95842,Sacramento,All Ages,297,88.2
2017,95843,Sacramento,All Ages,282,57.9
2017,95864,Sacramento,All Ages,95,49
2017,95901,Yuba,All Ages,217,66.8
2017,95912,Colusa,All Ages,22,40.1
2017,95917,Butte,All Ages,28,88.7
2017,95926,Butte,All Ages,179,51
2017,95928,Butte,All Ages,164,45
2017,95932,Colusa,All Ages,20,28.2
2017,95945,Nevada,All Ages,109,53.2
2017,95946,Nevada,All Ages,29,37.5
2017,95948,Butte,All Ages,56,51.9
2017,95949,Nevada,All Ages,66,46.5
2017,95953,Sutter,All Ages,48,44.6
2017,95954,Butte,All Ages,44,44.4
2017,95959,Nevada,All Ages,41,27.9
2017,95961,Yuba,All Ages,101,36.1
2017,95963,Glenn,All Ages,64,41.6
2017,95965,Butte,All Ages,89,44.2
2017,95966,Butte,All Ages,122,47.7
2017,95969,Butte,All Ages,111,49.6
2017,95971,Plumas,All Ages,16,31.4
2017,95973,Butte,All Ages,109,32.7
2017,95988,Glenn,All Ages,44,50.4
2017,95991,Sutter,All Ages,163,38.8
2017,95993,Sutter,All Ages,74,21.3
2017,96001,Shasta,All Ages,140,45.5
2017,96002,Shasta,All Ages,178,57.8
2017,96003,Shasta,All Ages,130,31.7
2017,96007,Shasta,All Ages,79,36.3
2017,96013,Shasta,All Ages,15,40.1
2017,96019,Shasta,All Ages,64,69.7
2017,96020,Plumas,All Ages,22,135.8
2017,96021,Tehama,All Ages,115,70.7
2017,96022,Shasta,All Ages,59,42.8
2017,96035,Tehama,All Ages,16,43.2
2017,96055,Tehama,All Ages,19,64.1
2017,96064,Siskiyou,All Ages,18,48.9
2017,96067,Siskiyou,All Ages,34,62.9
2017,96080,Tehama,All Ages,191,70.7
2017,96093,Trinity,All Ages,33,105.1
2017,96094,Siskiyou,All Ages,16,30.4
2017,96097,Siskiyou,All Ages,49,53.4
2017,96101,Modoc,All Ages,60,148
2017,96122,Plumas,All Ages,35,114.4
2017,96130,Lassen,All Ages,89,39
2017,96137,Lassen,All Ages,20,94.6
2017,96150,El Dorado,All Ages,87,27.1
2017,96161,Nevada,All Ages,37,20.4
2018,90001,Los Angeles,All Ages,407,64.9
2018,90002,Los Angeles,All Ages,480,83.6
2018,90003,Los Angeles,All Ages,710,94.5
2018,90004,Los Angeles,All Ages,275,44.6
2018,90005,Los Angeles,All Ages,108,26
2018,90006,Los Angeles,All Ages,250,42
2018,90007,Los Angeles,All Ages,175,53.3
2018,90008,Los Angeles,All Ages,324,102.7
2018,90011,Los Angeles,All Ages,645,55.2
2018,90012,Los Angeles,All Ages,87,25.5
2018,90013,Los Angeles,All Ages,113,77.1
2018,90014,Los Angeles,All Ages,31,30.5
2018,90015,Los Angeles,All Ages,97,41.1
2018,90016,Los Angeles,All Ages,342,70
2018,90017,Los Angeles,All Ages,118,42.1
2018,90018,Los Angeles,All Ages,396,76.5
2018,90019,Los Angeles,All Ages,345,54
2018,90020,Los Angeles,All Ages,149,39.8
2018,90021,Los Angeles,All Ages,18,47.3
2018,90022,Los Angeles,All Ages,367,52.3
2018,90023,Los Angeles,All Ages,259,51.3
2018,90024,Los Angeles,All Ages,61,20.8
2018,90025,Los Angeles,All Ages,78,21.3
2018,90026,Los Angeles,All Ages,282,43.9
2018,90027,Los Angeles,All Ages,170,43.1
2018,90028,Los Angeles,All Ages,133,46.5
2018,90029,Los Angeles,All Ages,208,58.1
2018,90031,Los Angeles,All Ages,152,36.6
2018,90032,Los Angeles,All Ages,237,50.7
2018,90033,Los Angeles,All Ages,329,65
2018,90034,Los Angeles,All Ages,151,28
2018,90035,Los Angeles,All Ages,78,26.3
2018,90036,Los Angeles,All Ages,75,22.1
2018,90037,Los Angeles,All Ages,553,84.7
2018,90038,Los Angeles,All Ages,108,37.2
2018,90039,Los Angeles,All Ages,97,37.4
2018,90040,Los Angeles,All Ages,69,54.7
2018,90041,Los Angeles,All Ages,102,37
2018,90042,Los Angeles,All Ages,222,34.6
2018,90043,Los Angeles,All Ages,464,106.1
2018,90044,Los Angeles,All Ages,946,96.2
2018,90045,Los Angeles,All Ages,68,18
2018,90046,Los Angeles,All Ages,96,21.6
2018,90047,Los Angeles,All Ages,506,103
2018,90048,Los Angeles,All Ages,42,18.6
2018,90049,Los Angeles,All Ages,39,11.9
2018,90056,Los Angeles,All Ages,40,67.6
2018,90057,Los Angeles,All Ages,265,60.3
2018,90058,Los Angeles,All Ages,42,121.9
2018,90059,Los Angeles,All Ages,534,113
2018,90061,Los Angeles,All Ages,354,119.5
2018,90062,Los Angeles,All Ages,263,77.6
2018,90063,Los Angeles,All Ages,285,48.3
2018,90064,Los Angeles,All Ages,71,28.9
2018,90065,Los Angeles,All Ages,206,45
2018,90066,Los Angeles,All Ages,105,20.2
2018,90068,Los Angeles,All Ages,33,14.6
2018,90069,Los Angeles,All Ages,26,17.5
2018,90201,Los Angeles,All Ages,475,43.7
2018,90210,Los Angeles,All Ages,22,9.4
2018,90211,Los Angeles,All Ages,20,19.6
2018,90212,Los Angeles,All Ages,43,34.7
2018,90220,Los Angeles,All Ages,447,86.5
2018,90221,Los Angeles,All Ages,406,68.4
2018,90222,Los Angeles,All Ages,334,95.2
2018,90230,Los Angeles,All Ages,102,33.6
2018,90232,Los Angeles,All Ages,58,35.6
2018,90240,Los Angeles,All Ages,110,42.2
2018,90241,Los Angeles,All Ages,165,37.7
2018,90242,Los Angeles,All Ages,168,38.2
2018,90245,Los Angeles,All Ages,27,18.4
2018,90247,Los Angeles,All Ages,341,73
2018,90248,Los Angeles,All Ages,57,57
2018,90249,Los Angeles,All Ages,162,60.9
2018,90250,Los Angeles,All Ages,525,53.3
2018,90254,Los Angeles,All Ages,17,10.7
2018,90255,Los Angeles,All Ages,385,52.3
2018,90260,Los Angeles,All Ages,170,47.9
2018,90262,Los Angeles,All Ages,422,56.9
2018,90265,Los Angeles,All Ages,17,10.6
2018,90266,Los Angeles,All Ages,34,10.4
2018,90270,Los Angeles,All Ages,100,33.3
2018,90272,Los Angeles,All Ages,16,6.5
2018,90274,Los Angeles,All Ages,34,14.3
2018,90275,Los Angeles,All Ages,54,14.7
2018,90277,Los Angeles,All Ages,63,20.7
2018,90278,Los Angeles,All Ages,94,22.5
2018,90280,Los Angeles,All Ages,365,37.1
2018,90291,Los Angeles,All Ages,82,30.6
2018,90292,Los Angeles,All Ages,39,15.7
2018,90293,Los Angeles,All Ages,12,19.8
2018,90301,Los Angeles,All Ages,259,67.9
2018,90302,Los Angeles,All Ages,205,66.3
2018,90303,Los Angeles,All Ages,187,72.9
2018,90304,Los Angeles,All Ages,133,41.9
2018,90305,Los Angeles,All Ages,126,99.6
2018,90401,Los Angeles,All Ages,36,38.3
2018,90402,Los Angeles,All Ages,18,14.6
2018,90403,Los Angeles,All Ages,64,26.8
2018,90404,Los Angeles,All Ages,138,66.1
2018,90405,Los Angeles,All Ages,73,30.1
2018,90501,Los Angeles,All Ages,181,41.2
2018,90502,Los Angeles,All Ages,72,42.1
2018,90503,Los Angeles,All Ages,92,22.1
2018,90504,Los Angeles,All Ages,76,25
2018,90505,Los Angeles,All Ages,76,23.5
2018,90601,Los Angeles,All Ages,124,40.5
2018,90602,Los Angeles,All Ages,139,51.4
2018,90603,Los Angeles,All Ages,69,36.6
2018,90604,Los Angeles,All Ages,168,39.9
2018,90605,Los Angeles,All Ages,207,50
2018,90606,Los Angeles,All Ages,148,43.8
2018,90620,Orange,All Ages,142,32
2018,90621,Orange,All Ages,130,34.7
2018,90623,Orange,All Ages,50,36.6
2018,90630,Orange,All Ages,112,24.1
2018,90631,Orange,All Ages,196,28.1
2018,90638,Los Angeles,All Ages,114,23.8
2018,90640,Los Angeles,All Ages,303,48
2018,90650,Los Angeles,All Ages,447,40.7
2018,90660,Los Angeles,All Ages,259,40.7
2018,90670,Los Angeles,All Ages,74,46
2018,90680,Orange,All Ages,138,44.4
2018,90701,Los Angeles,All Ages,55,33.7
2018,90703,Los Angeles,All Ages,132,29.2
2018,90704,Los Angeles,All Ages,29,77.6
2018,90706,Los Angeles,All Ages,391,48.1
2018,90710,Los Angeles,All Ages,126,49.8
2018,90712,Los Angeles,All Ages,102,33.8
2018,90713,Los Angeles,All Ages,56,21.6
2018,90715,Los Angeles,All Ages,95,46.4
2018,90716,Los Angeles,All Ages,63,41.6
2018,90717,Los Angeles,All Ages,89,42.9
2018,90720,Orange,All Ages,46,24
2018,90723,Los Angeles,All Ages,243,43.8
2018,90731,Los Angeles,All Ages,448,71.2
2018,90732,Los Angeles,All Ages,54,29.9
2018,90740,Orange,All Ages,52,28
2018,90744,Los Angeles,All Ages,323,55.9
2018,90745,Los Angeles,All Ages,294,51.3
2018,90746,Los Angeles,All Ages,215,92.3
2018,90755,Los Angeles,All Ages,54,46.8
2018,90802,Los Angeles,All Ages,153,39.8
2018,90803,Los Angeles,All Ages,50,17.2
2018,90804,Los Angeles,All Ages,230,58.2
2018,90805,Los Angeles,All Ages,659,65.3
2018,90806,Los Angeles,All Ages,317,69.5
2018,90807,Los Angeles,All Ages,117,38.4
2018,90808,Los Angeles,All Ages,76,22.3
2018,90810,Los Angeles,All Ages,189,48.9
2018,90813,Los Angeles,All Ages,484,77.3
2018,90814,Los Angeles,All Ages,48,32
2018,90815,Los Angeles,All Ages,69,17.5
2018,91001,Los Angeles,All Ages,113,35.2
